BCORL2|286554,2.28929233307512,9.38074702900036e-07,0.00112586553248684,ENSG00000215580,BCORP1,286554,Y
CYorf15A|246126,3.83273610205673,3.64759000376177e-16,1.75111677105593e-12,ENSG00000131002,TXLNGY,246126,Y
CYorf15B|84663,3.52522728313824,7.09627308343454e-14,1.51410813356882e-10,NA,NA,NA,NA
DAZ1|1617,1.39531985678765,3.09171425582771e-05,0.0296850944273297,ENSG00000205916,DAZ4,1617,Y
DDX25|29118,-1.31226047551712,5.11353829017617e-05,0.0467596551363109,ENSG00000109832,DDX25,29118,11
DDX3Y|8653,3.45224511307569,3.17221851701712e-14,7.61451402278496e-11,ENSG00000067048,DDX3Y,8653,Y
EIF1AY|9086,3.81206250176064,3.07181597177381e-16,1.75111677105593e-12,ENSG00000198692,EIF1AY,9086,Y
KDM5D|8284,3.45861777824897,6.58801455288723e-15,1.80728062084419e-11,ENSG00000012817,KDM5D,8284,Y
NCRNA00185|55410,3.11278525179971,1.54133186538251e-12,2.69074507372185e-09,NA,NA,NA,NA
NLGN4Y|22829,3.52164957392197,3.64550227180844e-12,5.83371501046146e-09,ENSG00000165246,NLGN4Y,22829,Y
PRKY|5616,1.78609850264801,1.60479552085472e-08,2.05445922579821e-05,ENSG00000099725,PRKY,5616,Y
RPS4Y1|6192,3.18865461992998,4.25460623779329e-11,6.2847079680265e-08,ENSG00000129824,RPS4Y1,6192,Y
TMSB4Y|9087,3.10878505351409,7.00807688332632e-13,1.34576100390515e-09,ENSG00000154620,TMSB4Y,9087,Y
TSIX|9383,-3.70484511446208,1.02821365268358e-05,0.0110660472392203,ENSG00000270641,TSIX,9383,X
TTTY14|83869,2.54956920152615,5.13500833488054e-10,7.04339750390793e-07,NA,NA,NA,NA
TTTY15|64595,3.57145997069228,1.15227847226436e-15,4.42544070057852e-12,ENSG00000233864,TTTY15,64595,Y
TTTY2|60439,1.66443717896987,1.71746663066608e-05,0.0173581640572004,NA,NA,NA,NA
USP9Y|8287,3.89396188609239,1.06078149708834e-16,1.01850935442937e-12,ENSG00000114374,USP9Y,8287,Y
UTY|7404,3.98185763127959,1.50499405466559e-17,2.89004008317434e-13,ENSG00000183878,UTY,7404,Y
ZFY|7544,3.66132600094072,4.57934339049097e-15,1.46561885212663e-11,ENSG00000067646,ZFY,7544,Y
