BCORL2|286554,2.24319276095075,1.81385910904193e-118,1.77703776912837e-114,ENSG00000215580,BCORP1,286554,Y
BPY2|9083,0.726085508858314,1.15238796352452e-20,4.5159779514599e-18,ENSG00000183753,BPY2,9083,Y
C10orf99|387695,0.622120536121468,1.80312282515585e-07,1.31339734706706e-05,ENSG00000188373,C10orf99,387695,10
CDH22|64405,-0.514524732493046,2.51388343588362e-07,1.7405311675867e-05,ENSG00000149654,CDH22,64405,20
CYorf15A|246126,3.41007952142073,1.21479060446443e-101,3.96710118397933e-98,ENSG00000131002,TXLNGY,246126,Y
CYorf15B|84663,3.31151399279837,6.47064368801602e-79,9.7527532633066e-76,NA,NA,NA,NA
DAZ1|1617,2.50838203795391,6.78333156337544e-67,6.64562993263892e-64,ENSG00000205916,DAZ4,1617,Y
DAZ2|57055,0.962283670705307,2.09389053866181e-18,7.59772059528511e-16,ENSG00000205944,DAZ2,57055,Y
DDX3Y|8653,3.24302808348912,1.39866041416787e-46,1.05405200596944e-43,ENSG00000067048,DDX3Y,8653,Y
DNAJB13|374407,0.612049631923276,1.60689293869232e-12,4.25479192442395e-10,ENSG00000187726,DNAJB13,374407,11
EIF1AY|9086,3.53499619448184,1.20025351132823e-79,1.95981394174711e-76,ENSG00000198692,EIF1AY,9086,Y
HSFY2|159119,0.863884348422724,1.38663990586996e-25,5.90648311209042e-23,ENSG00000169953,HSFY2,159119,Y
KDM5D|8284,3.39236957738251,4.87387165876111e-41,3.08060133166984e-38,ENSG00000012817,KDM5D,8284,Y
LRIT2|340745,0.622144904253854,6.63667585468802e-10,1.0747026999732e-07,ENSG00000204033,LRIT2,340745,10
NCRNA00185|55410,2.68396533886988,5.29682993129229e-101,1.48265836676773e-97,NA,NA,NA,NA
NCRNA00230B|401629,1.29521445037268,4.63319929847732e-29,2.26957267635911e-26,NA,NA,NA,NA
NLGN4Y|22829,2.70850526586192,2.38025093129157e-94,5.82982959346587e-91,ENSG00000165246,NLGN4Y,22829,Y
NOL4|8715,-0.67496114400043,8.3762945002234e-11,1.60906974938605e-08,ENSG00000101746,NOL4,8715,18
PCDH11X|27328,1.03678243021806,2.29341141139822e-32,1.15223341525479e-29,ENSG00000102290,PCDH11X,27328,X
PCDH11Y|83259,2.00179488164165,8.42178629815814e-105,4.12541201815276e-101,ENSG00000099715,PCDH11Y,83259,Y
PRKY|5616,2.1811755781939,1.81856019378679e-52,1.4847028515441e-49,ENSG00000099725,PRKY,5616,Y
RPS4Y1|6192,3.02617342597994,1.84096723051385e-28,8.79802729626544e-26,ENSG00000129824,RPS4Y1,6192,Y
SLC17A8|246213,-0.517247310344143,1.12251940887078e-07,8.86880858766699e-06,ENSG00000179520,SLC17A8,246213,12
SLC30A2|7780,0.509989886969039,9.35413578471916e-10,1.44318847689596e-07,ENSG00000158014,SLC30A2,7780,1
TBL1Y|90665,1.32480431276998,3.23646412584699e-50,2.53661112327384e-47,ENSG00000092377,TBL1Y,90665,Y
TMSB4Y|9087,3.015320763789,2.52384914554727e-132,4.94523001578532e-128,ENSG00000154620,TMSB4Y,9087,Y
TREX2|11219,0.637675033317121,9.70512665584367e-27,4.22582781543558e-24,ENSG00000183479,TREX2,11219,X
TSIX|9383,-2.19335192004558,2.56372075368886e-77,3.3489029631853e-74,ENSG00000270641,TSIX,9383,X
TTTY10|246119,1.13709836170799,1.24085361437316e-44,8.10442857334254e-42,ENSG00000229236,TTTY10,246119,Y
TTTY14|83869,1.82608269589037,3.46588142452414e-70,3.57423582274348e-67,NA,NA,NA,NA
TTTY15|64595,3.41099942614112,1.79753800317357e-115,1.17403198780609e-111,ENSG00000233864,TTTY15,64595,Y
TTTY4C|474150,1.57030228411142,5.30158653346674e-34,2.88553573713187e-31,ENSG00000235412,TTTY4B,474150,Y
UGT2B15|7366,0.536788654206084,2.14201325554453e-08,2.20897935416523e-06,ENSG00000277132,UGT2B15,7366,CHR_HSCHR4_1_CTG9
USP9Y|8287,3.42244699927842,3.88863000216158e-64,3.46335528465245e-61,ENSG00000114374,USP9Y,8287,Y
UTY|7404,3.50517785097235,6.11554552777012e-77,7.48924994194548e-74,ENSG00000183878,UTY,7404,Y
XIST|7503,-1.44928470276661,3.31161504052765e-33,1.7537239217324e-30,ENSG00000229807,XIST,7503,X
ZFY|7544,3.13316624887251,1.06557303535045e-86,2.31987089496186e-83,ENSG00000067646,ZFY,7544,Y
